id,lat,lng,date_taken,state
vuNT5lQlWh_FTuXy7YRYYw,-28.970010265651382,-53.64405930455587,2022-07,Rio Grande do Sul
w5VBLkbrxjV-GV1x57xRAw,-30.45106077664057,-54.23220387063088,2011-09,Rio Grande do Sul
w7DYxYB-vDcxZo-Ch3NtgQ,-30.196188436776644,-51.08941372809811,2019-03,Rio Grande do Sul
w7kQgqyy57e02RRKu3N7Dg,-29.78655612177518,-57.079887287423354,2019-03,Rio Grande do Sul
w86_lsBsC07Kn7-ZdrZokQ,-28.565837011161904,-53.72150553096027,2019-03,Rio Grande do Sul
wMXmwFuTRgNHUxjQH3ZYmA,-29.634394086651213,-50.78007896626087,2019-02,Rio Grande do Sul
wWyrhV6nQlBB7ZoDd_GfsA,-30.343204063851765,-53.85589660165858,2022-06,Rio Grande do Sul
wdHwKIo7mjeLZoFJJ393Aw,-29.305313372226063,-51.35168114171908,2015-06,Rio Grande do Sul
weKl34oPMg9Zcmf25dl-Pg,-29.573989864853345,-50.86933243060526,2011-10,Rio Grande do Sul
wkDylR8RUd30gCaB-P6nbg,-28.53421587983368,-53.28593225456762,2022-07,Rio Grande do Sul
wvajZi9YDHU-klZ4yzOyIA,-29.702062068023153,-51.59429672126107,2023-03,Rio Grande do Sul
x6knXScYnwW6rt4mln7J9Q,-28.634594108667862,-50.27748737260163,2022-02,Rio Grande do Sul
xG2MEVFPqFXQMQXMbbKsKg,-29.906244970153946,-50.88407454786175,2019-02,Rio Grande do Sul
xIWAiyNTSgq_i1Z3q96HDA,-28.641348311146587,-50.573852455379125,2022-04,Rio Grande do Sul
xS6yJXnfcSfXNiIU_h6mrw,-29.749249445239705,-50.21229056107093,2022-07,Rio Grande do Sul
xfLoFb9uaOTOZ__jxP_ZDA,-29.614932680547852,-54.17887623412318,2012-12,Rio Grande do Sul
xlAMNFyzF_5W0dHKBk58MQ,-29.197429988056253,-51.584277590383564,2022-08,Rio Grande do Sul
yA16j10wc2tPU-jbWeg_Og,-27.494209223868083,-54.03629330795065,2019-02,Rio Grande do Sul
yJDumAP8xh7T6FpaXYtmdA,-29.867995212329053,-51.61347560268832,2023-04,Rio Grande do Sul
yLwW0oUFbN-Kg-pdBI_WJQ,-27.858133546065037,-54.5029053038206,2022-10,Rio Grande do Sul
ySjioY3ktWalc7mh1ed9LQ,-29.666001722888172,-51.97553794130743,2022-05,Rio Grande do Sul
yUSnXmdpprO-LZb2NapYjQ,-29.355538621378805,-53.05753894408662,2022-10,Rio Grande do Sul
yUeBOvsGBxw_xO8tCAsS9Q,-29.81268138407849,-52.24953488061372,2023-04,Rio Grande do Sul
yfAtmJHq2DfpB0Py5u4YxQ,-29.25065509760352,-52.252544314109116,2022-10,Rio Grande do Sul
ymabdm2ygX9TdM_Qp9yRNA,-27.369372516227887,-52.7651103981969,2022-07,Rio Grande do Sul
yyBzyASUhde_q_6eBG0tOA,-27.901649784611173,-52.22895455631075,2012-08,Rio Grande do Sul
z0avq6fNEQy0vi2DBCk8Tw,-31.13745915839605,-50.93286446983605,2011-10,Rio Grande do Sul
z4CqpYPiB1rFuTtxGQ3IhA,-29.80122605123624,-53.77740235605571,2022-11,Rio Grande do Sul
z8XSZbRyIc8ahzMoE3QoSQ,-29.166429741023748,-52.753250777967,2018-12,Rio Grande do Sul
zDzbi_oXxo59X07JOuDB4Q,-32.00786259857407,-52.03479150316989,2022-12,Rio Grande do Sul
zKBZQtbgh5jjXfBc7ChO4Q,-29.76358335335349,-51.94931569462226,2023-04,Rio Grande do Sul
zcQzYSQo9v23FjUb0KjLXQ,-29.992225186714258,-54.49342205952776,2022-10,Rio Grande do Sul
ze0rlghwSsc_OVNqTHVtjw,-29.347754085079576,-53.40090511508253,2018-12,Rio Grande do Sul
zsuYs1hifroNgutr3qX8Jw,-32.067820854441976,-52.63240566549764,2011-09,Rio Grande do Sul
ztSfrEiHDKJ7dcn-q1bIJw,-28.180768447655712,-54.9977226972325,2022-08,Rio Grande do Sul
zwnQiaHKugCV42kMy2oU-w,-31.368808047019044,-51.969494005729274,2011-11,Rio Grande do Sul
zyGXY_yHI1Cx80Flyq7DVg,-30.5541870883424,-52.580582407014006,2022-11,Rio Grande do Sul
-01HvpFXAWUZgtpzlgwAhg,-22.926306323038595,-46.56014499439497,2022-09,São Paulo
-9qFtuTxYiNdCj-sAWWXRQ,-22.83079424218257,-48.665764872604065,2022-10,São Paulo
-UAJ4PZj4e2EsBRS7bhSMw,-21.490616011831,-50.22741418646439,2022-11,São Paulo
-WJ2mwX3WDIDYxXu4eTrQQ,-23.258573951045904,-45.8026997758991,2022-08,São Paulo
-cLQKEl6rVfHuPmkm074RQ,-22.775477645698576,-45.26838144253886,2011-09,São Paulo
-cs2YVB4_Qj7071RhZuEiA,-24.295737089401992,-46.999452167869606,2011-06,São Paulo
-mqzR0ye8qTjtowXvjzblw,-21.845135400940993,-47.840020296014096,2022-12,São Paulo
-nBPEoqySI-GOdna8abNSg,-21.416288888660734,-48.68599596808258,2018-11,São Paulo
-wSMoDNIR0kvpeOa_QiynA,-21.792892621493984,-46.88432383518566,2015-02,São Paulo
-xqE9iAt7cBUsKL7Vf-mAw,-23.08174364732708,-46.822397289269304,2021-08,São Paulo
0Gsu5zI0OKtwmNCmkKRUtw,-23.5036690069603,-46.27833001495359,2020-03,São Paulo
0HrxrxFkeWBLB74KVodFTQ,-22.084215341311996,-51.123751439716706,2022-10,São Paulo
0ISjiyWlU3CcmMpLpDSPfA,-22.181271233637162,-51.489065325590914,2022-08,São Paulo
0IVZpf0qy74mnYIg-JFwFg,-23.94211707825389,-47.0199626441017,2021-05,São Paulo
0LIlu1gbnEoSC1gxeM3Kcw,-24.71101634349549,-47.479184427476476,2012-08,São Paulo
0ROa9NG5acPZb_ecuvcp7Q,-20.182381975179766,-50.710303102330776,2023-04,São Paulo
0ZU9WwsKQH5cA0sByHNO6w,-20.255652881365847,-49.27787691287619,2022-09,São Paulo
0jvFLZHvQl6c9ihJHF6sqg,-23.53389107962195,-45.70707300341177,2022-11,São Paulo
0mO4S3PqoQShnKc2QBDMhg,-20.056678781454256,-47.66026879753636,2015-11,São Paulo
0nnxE40enCcShqbK74tJXw,-22.396193994508177,-49.084695432366175,2023-03,São Paulo
0nt7XLpZM3uYRHkCPmrOaQ,-21.2468740059857,-47.53570895056759,2022-12,São Paulo
0qFeHV2YjAg2oVoDZA5u0w,-23.15751218051088,-47.147012139014215,2021-04,São Paulo
0ujSaHgXICEcxjRnG00o7w,-23.60863331544255,-46.22559417642422,2021-07,São Paulo
0yEfl0bGCLDkdSG6JtESqA,-23.274337322535168,-47.32591856591689,2023-04,São Paulo
1AROfH0zlumsvU40n3u1rA,-21.734866258425477,-46.65845683376761,2023-04,São Paulo
1DitYNy95ixDw6phA4aYQA,-23.135164873665527,-46.95652222224861,2021-03,São Paulo
1HtaTjd_sd3PrGnFT69yFw,-20.414942742700593,-49.54241004407535,2021-12,São Paulo
1OguF8W-Z5V5J1b5YedpVA,-23.12441069258524,-48.588527884089665,2021-05,São Paulo
1OiPUFq0GVEJCobhNJkJog,-22.776075087528916,-47.43809854711521,2011-05,São Paulo
1U0TseWI9OufRwCJWZ5awA,-22.695712799986794,-47.27219772263804,2021-05,São Paulo
1ZrjQQBRqCJ3btG7VXmKTg,-22.763509714378674,-47.66085407033681,2022-09,São Paulo
1_QVL1TWj5tAn6F9Gxz5HQ,-22.908454407758104,-47.56881762431131,2021-08,São Paulo
1b3y9T9rca7UyyPZvdoj8w,-23.007946351809952,-49.29549223507553,2021-08,São Paulo
1d4qW6Y7j2vPAe4i1YQbGw,-22.25909807106327,-47.87195673432079,2022-09,São Paulo
1nS3KIXcRFRwcwPs52v-DA,-22.89345152348341,-46.623523112357105,2021-04,São Paulo
1qe9qhVeBQLD8L-c3sjVsA,-24.28148325617731,-47.22540535654023,2023-04,São Paulo
203DUqdrUamBoY_aLbl-ZQ,-22.193526280927674,-52.334368393951,2011-08,São Paulo
22bJd4SkTzxRt7fXeHFkwg,-22.223602606015884,-51.309105233527355,2012-05,São Paulo
25krYVznLCGYTdrLbV453Q,-23.34380335066385,-46.14085350210779,2019-06,São Paulo
2YeJbeaqHdMNHlmSnQ0w8w,-23.270580306824737,-47.26100610524472,2023-04,São Paulo
2h2FOALHnZaW3oKwhISJBA,-21.089310304271617,-48.02916615393038,2022-06,São Paulo
2sTcy-lM_1mc1ObFwYGbqA,-22.34063958967622,-48.81653348444878,2022-09,São Paulo
2sj4Zo5zjInG0agG6IPJ2Q,-24.06370888059812,-46.564891919499246,2023-03,São Paulo
2t0e_2niMsQsRW3jD4mwZw,-23.509964083636937,-49.28045191248698,2021-11,São Paulo
2vHykajG6rwdIHOaIhDLuQ,-23.132065504290907,-45.669446985095256,2022-08,São Paulo
3-FdvCPj9ViHa3JMnklGxw,-22.164452526961057,-47.38531161125998,2022-07,São Paulo
30GZz8b0YJS9Jrt2iZ1RhQ,-21.557383059576434,-49.66528559915832,2022-09,São Paulo
36rmTuoFrszBupRXGG4QRw,-21.70002831609569,-49.358347045577446,2022-11,São Paulo
37zvb2CLuKMf1014hlVa7w,-23.012083214575743,-46.926725613874616,2021-04,São Paulo
38nTphiYim4nwUbFaqEArw,-21.150358368114823,-49.88670037247705,2022-06,São Paulo
3Pr6DevGIzslpTXiW5dyCA,-21.19839306702264,-50.1760542370456,2023-04,São Paulo
3T5hVWPAjoaH4gJpo6Uxow,-23.550424109220504,-47.01139596947424,2021-06,São Paulo
3VgfS7jPqkBSPxF6VlPW9A,-22.769420286220008,-47.01334395066823,2021-08,São Paulo
3XOLwhSfKPJWFQERAoZ88Q,-21.388070947849396,-50.06445735009291,2022-06,São Paulo
3atQMud6gxAl8prCg94kTw,-23.326475881640725,-46.80023506527409,2021-03,São Paulo
3blCA7Rdy_tot-oJKFTbFg,-21.984093726464014,-46.76914900067018,2022-06,São Paulo
3fimB2p0YQp0EP8X0-Zy3Q,-23.991756024599308,-46.47032960940167,2021-04,São Paulo
3gNnjZxpfEoazcUL3gJGfw,-21.64610162773213,-51.194910464558674,2021-12,São Paulo
3hnMMw9zFEZ3KmCMxVjzmg,-23.79876336239406,-46.69222437845367,2021-03,São Paulo
3hqRBRHSznHxnLxw5QEShw,-21.415866772740184,-48.63249807812025,2021-07,São Paulo
3mD8XPTRE6Va4xXPfSvL2Q,-23.976384994015234,-48.31961859853322,2021-04,São Paulo
3ujxaxf-L2LYVkgnbdL7MA,-23.68336399171696,-47.137960193528734,2022-06,São Paulo
3v4BjsjfLApH2ENzCEhDfA,-21.770960331381236,-46.8180439577429,2023-04,São Paulo
3yLQ6gPjV9n6xV9wCqLdNQ,-22.571784418412843,-45.21285790666468,2022-08,São Paulo
40FyUVt20AEmD6SqOl86OQ,-20.840821415731067,-48.509870014685205,2021-09,São Paulo
42_XwdwAaTAMcwbnSQyPIA,-22.944461866003905,-46.70054617994309,2012-08,São Paulo
451i5rhYwBZKBX7R5EPIHQ,-23.598574486496442,-46.77232299398849,2022-02,São Paulo
4AYTpV3DM34JdfsjNnk96Q,-21.74760838457206,-50.6846562850438,2021-11,São Paulo
4Btraae1kan7988cnbd5XQ,-21.302033310165616,-48.54330484615152,2021-11,São Paulo
4KJ_uEoR307MYU2J2bHJtQ,-22.25406564600012,-48.36309543587865,2022-10,São Paulo
4MpWEKAh6aAJ8R07Ibs6kg,-21.632416817431057,-46.60544337076607,2023-04,São Paulo
4d2N7kACk_-4pdvdlMCOdg,-21.184883798895374,-47.812168728180815,2022-07,São Paulo
4gfd0MJR8xvXeU61AjJlVQ,-22.47382552783189,-48.18328819555975,2022-10,São Paulo
4jWBqUfhrXpYodM7K_Yb2Q,-21.093474638796067,-50.085609020403574,2023-04,São Paulo
4q2r5cXERdyZkBCsM5Lkbw,-20.610392082948188,-49.293709756852635,2021-12,São Paulo
4vZfm0yci9Zq-sqFIbdqqQ,-23.661577047487746,-47.587343465565034,2011-05,São Paulo
4wYJCDeP19GwXMnjyPhkzw,-21.20024305866168,-47.57358123725288,2022-08,São Paulo
4xN_aPTAEHzQw-lKUQMaRg,-22.1837629474979,-51.53332426177908,2022-08,São Paulo
5-FdJSdpd98ZgYMckcPr4A,-22.608199625527725,-50.46996167735644,2022-08,São Paulo
54Zc81aTVMk49xOhM4ECwA,-23.391797348192593,-47.772108567943405,2022-06,São Paulo
5BY1JHRi89njngVG7x0cTw,-23.509044807600883,-46.34271432914567,2022-04,São Paulo
5H7lq34kxBiHXd4aZkQwug,-20.37752999434102,-47.896738993268535,2021-09,São Paulo
5HscfwjNHQFW7gyDUlR60A,-22.713558539295548,-47.19160460530725,2022-07,São Paulo
5MreLoXDa4vN7d9F_L7EqQ,-22.616703653280386,-48.802704458236384,2022-10,São Paulo
5NTNleBDOWgHjJMGPBmBww,-24.332368425711085,-47.586708080575704,2022-05,São Paulo
5PIGLUPdRVkJlFLuVJVCkA,-21.384237472834766,-48.50389681911494,2011-10,São Paulo
5UATN96ZgC0_RNsdSNSTuA,-22.13590849728304,-52.329805181584874,2011-08,São Paulo
5UeuHNK9V0kE1IX50w3_rg,-23.797558623965244,-47.6982116194876,2021-11,São Paulo
5YUwwM8YYuyeiCYUSm3Qug,-20.391330724681744,-49.44414633679351,2021-12,São Paulo
5ZUu1uP3Xcd0-dC_ZH1rAA,-24.479891344413797,-48.95582771947318,2021-08,São Paulo
5agEcpdgnt_e1c41LKgikw,-21.856898889162714,-47.314543690498034,2022-06,São Paulo
5fsZM8V7OOdAtg3L0ccYXg,-21.444482881007275,-51.449209480197965,2018-10,São Paulo
5nlYeZafUY3CeWyz8d3Frg,-23.42128227403054,-46.03098527861484,2022-11,São Paulo
5oAgzux8kR35v2NUn2GCtQ,-23.494586147092495,-46.57120413763071,2023-04,São Paulo
5uKkD8Q7IpF1vfcul-wJOg,-24.11243932643828,-47.26546459988194,2022-04,São Paulo
64N2G9p13rmH5FoKifwCNg,-21.06077884375996,-47.78021049240185,2021-08,São Paulo
667RTlI9g9ljZlMvY40EzA,-22.340808764360343,-47.60963503477278,2011-09,São Paulo
67flZ2w2p2tt3MQnivrx5g,-22.745915576862846,-50.18423497159936,2022-07,São Paulo
6Cm7lIgzGBuym9lsg_WSag,-23.04952854902048,-46.67927471939375,2021-03,São Paulo
6Ege3z6zMve9FKXWG-uTfg,-20.5304546029375,-48.666471601586856,2021-09,São Paulo
6MDOTrhWk_D0_BgCo5AruA,-22.029050601258643,-47.76409804164952,2022-09,São Paulo
6PKk4pcnQsdcR-kp4ozSHg,-23.576577615869667,-47.51614966682746,2022-07,São Paulo
6RcF05QUe0I3iEk-4W6i_g,-20.800350101641225,-49.507309862967446,2011-09,São Paulo
6TeCs5iIfEZykn0LlkRJIw,-20.487423935733304,-47.395049230714285,2022-06,São Paulo
6XcIE6uZSfFAOlOKgSZHnQ,-22.99727826731114,-45.57487786961821,2022-08,São Paulo
6Y847HNbrlEYuGGSHb2reA,-21.424376134514446,-51.824182287434525,2011-09,São Paulo
6Z4kcbQ9maIDUR8p2UPdMw,-23.460897109372812,-48.774724262905295,2022-10,São Paulo
6bAPn_EXeyJrgMcPbpqpZQ,-23.47221935474204,-46.32076033630918,2023-03,São Paulo
6fvUyVB6H1GlE_34M789Jg,-22.61255104110009,-45.0888238030684,2022-08,São Paulo
6kPR35v_Iin8JuYL9AFeKA,-22.79825005569461,-49.88964421371301,2022-07,São Paulo
6mDM3_Du3UZPmo6opUcQSA,-22.871222418793128,-46.74737253669907,2021-10,São Paulo
6otKBlaEHyVX0eGlMDFh5A,-21.8805484140515,-51.33481914965368,2022-09,São Paulo
6sD8tcJpR6EImBZ_kSQNyQ,-22.453436534332536,-47.58590784096311,2011-09,São Paulo
6yZZxmpYxhysAYvOE0TeHA,-21.567215452689236,-51.672127153408525,2022-06,São Paulo
72t8IJ5vjv0u1szbIyYWrA,-22.797598293196014,-48.12871040430043,2011-09,São Paulo
74OfpIm53SbMjMpcxy8PCQ,-23.59833641176434,-46.40138775734572,2022-03,São Paulo
76ULajlWtmKtM1XPCedE2Q,-21.069147486293083,-50.13181805097227,2023-04,São Paulo
7JM84IFa1zFRMG6SvLZFqg,-22.48608413068481,-52.59386418433534,2018-12,São Paulo
7JmhkdhsOkL4zmCfw3xF9Q,-23.17252109397149,-46.27270877120988,2022-04,São Paulo
7M1gmVNe7WrMz_XKHVL6KQ,-21.870889784642433,-47.4472059292687,2015-02,São Paulo
7MAukkIF_CrQNyFTlcHiUg,-24.556040697938805,-48.42456709940513,2022-05,São Paulo
7SbaSL0iw0NJ7QGqVUWkxA,-23.229914816735153,-46.13107912684614,2022-04,São Paulo
7cS-yDKC0bS8CNUcbuXbjA,-21.664636183410064,-50.463986250900774,2022-11,São Paulo
7egh2RR3Q1Suw4tt26YeVA,-20.404127745618034,-48.09841886836625,2021-10,São Paulo
7fucImtRjExhFwqFrxSIWQ,-23.17795516363322,-47.35100221009058,2022-10,São Paulo
7gNIgOM5jQxYlNJygiYcZg,-23.712281497550975,-46.36592661439519,2021-08,São Paulo
7ilYJr_DwWa9zG2oMzJ_zA,-23.530809484319157,-46.14496680068291,2022-04,São Paulo
7nl_8R6pqXsbMZmgqjjDSQ,-23.46702498763928,-46.31666109887009,2023-03,São Paulo
7qtLp2yEmDPNqSsLlQUAOA,-22.31989166359674,-49.006907756488744,2023-03,São Paulo
7tt2ZbTSucX2BJkZKuza0Q,-21.609463908234567,-47.93766331815492,2021-09,São Paulo
7vewxo7NPdfM_jqUDr1lKw,-22.68393390201286,-47.23954644049201,2021-04,São Paulo
7xHawliWnn--u2Gl6OQZNA,-22.906393593731398,-47.0314919224158,2019-11,São Paulo
83OARXVIi8192PzaQL-Y5g,-23.493634111771378,-46.24931564114524,2021-03,São Paulo
8PK2Qnqk_RCMYqgS_latLQ,-22.90398069643221,-47.194297327722026,2015-12,São Paulo
8Q74kb_kd3uN47kPKq9tIw,-23.384810189644707,-45.71870937677045,2021-04,São Paulo
8SdLO5bCnpr9I8MgYP1tHQ,-21.11560131016255,-48.04402692591936,2022-07,São Paulo
8_R3KS4-Bhf-aL9XuwtpgQ,-24.10829576583905,-49.342742595115894,2015-12,São Paulo
8fpAdrIqiyXwNypOgq9Rvw,-23.18531109950933,-47.0582548101359,2019-06,São Paulo
8lcT-zt3w_vqMkyz3J5xcA,-22.755553352568672,-47.184123146426586,2022-07,São Paulo
8lzJefzGYOHga6QBQrALEg,-20.488917571945,-51.28856260779221,2018-11,São Paulo
8pa0gY3f766oIVkIlt5odw,-21.379488792602896,-49.366779183367214,2022-01,São Paulo
8ucpCKTltJNqntK-d_UYpg,-21.390280231999622,-46.83531399450317,2021-09,São Paulo
8vWv3zqfrF-Gp3C2GLGYlA,-21.710797404543023,-47.469029550486866,2021-08,São Paulo
8zRqN-ubqmrODjl1tymp4g,-23.484880338213827,-47.144523066475024,2022-06,São Paulo
90n30ej6ICpFk4zgrq8sFw,-23.63232452666888,-46.53762862585521,2023-03,São Paulo
91o7wkppAP0QoooBxsC8ow,-22.956098640767234,-47.03238506866846,2023-03,São Paulo
971QQeZ9Pd9ZsrZRQ8BkuQ,-21.07220121633232,-49.04762762518434,2022-02,São Paulo
9Cdggojtq-ZuoRj4TDDk_g,-22.33347649245485,-48.8318630500084,2021-05,São Paulo
9E99ybsenOjTX-LxtWkJOw,-20.582246831374864,-47.64936364723207,2021-09,São Paulo
9POZRZZ0R9h1uYhgwZ1WBA,-21.554916691590584,-50.30826236080898,2022-11,São Paulo
9WXkoLd3BubbROu39ojMtA,-24.428221430089604,-48.05417348275808,2021-08,São Paulo
9Y3jbfCxpKx-NEzPVfmRQw,-21.54638545404371,-47.6988634598576,2021-09,São Paulo
9ZbopQoSeHV1PM3VUa7BpQ,-20.3856556841143,-49.78529085600539,2021-12,São Paulo
9cJegHEXBQWgcZZEQDY7PQ,-22.49305649483791,-49.25639774116912,2023-04,São Paulo
9ls1Fbv6pad2bzIj-QbDdQ,-20.752694618466197,-50.17094597844281,2018-11,São Paulo
9uBbTD0kpYrRdUT0zTRC1A,-21.137175201505894,-50.62556856593174,2023-04,São Paulo
A4575BTmdWUp2XbQksT1TQ,-23.728881072004594,-46.58458375432128,2022-01,São Paulo
A7740jF7xJipIcMUIDuMrw,-23.561377850815855,-47.475798799789395,2019-08,São Paulo
A7vVAKezAoTCmfQ3YJJQEA,-20.255939199977544,-49.90708803347538,2021-12,São Paulo
AB-utHzDu-YoGzYySKy-mQ,-20.443141510434085,-50.92888147584369,2023-05,São Paulo
ABUkXezr5MBO2-bfu3aitQ,-20.953309036309122,-51.27398735894512,2022-06,São Paulo
AEzX9th8PsWQHI3fi06IRQ,-20.21328437859622,-50.83891717236393,2022-05,São Paulo
AGKzDnzA1Ca9_44RBmpABA,-23.167378764818352,-45.771491187021006,2020-03,São Paulo
AGw9JVfbX4APMA01ccBSRg,-23.09313850453148,-47.39415424972457,2022-09,São Paulo
AHzTvTEfBiOLGGlNV5sZ6A,-22.92081279922934,-47.377602572177416,2021-11,São Paulo
AIkirV-6HROPgD_QXd8PEg,-22.736428000444572,-47.62116347196489,2022-08,São Paulo
AMAdnLT8R4pP7eiL67GSrw,-21.522514904837696,-50.308600694731126,2022-11,São Paulo
AMM10MbkQ_gJCXA7gKV6Og,-23.856281329908477,-46.955195916766236,2021-05,São Paulo
AOgLI37P7WozknX89DExeA,-23.17269147096191,-47.28328468380536,2021-08,São Paulo
AQyOCCNiPnW-8P7e3bDtzw,-22.17262634228463,-47.45815011832988,2022-07,São Paulo
ASCzPmUOAzIaYKEjsEU-vQ,-22.620387736744554,-50.66101036263281,2019-10,São Paulo
ATsdbSkS52Oh8dcKaVFBPA,-23.76748470122422,-47.67183357114781,2021-08,São Paulo
AWXuWsUcsUIdpi_nNG3Wsw,-20.806108213289466,-49.41884456640771,2019-09,São Paulo
AX0Axyg6j3KtUxIVmbSJDQ,-23.513153435230816,-47.23156834157732,2021-07,São Paulo
AfueB4i_TPcGdVjx0ZWQcw,-23.486964400558747,-47.52431135310242,2021-04,São Paulo
AiWvJpKxBqcUPi3jTKnbjA,-20.234581275558348,-47.697696136109236,2022-07,São Paulo
AwDZBptG0jxIJiMuGai1og,-22.920687052942213,-46.767398495603814,2021-10,São Paulo
B17Q7XqpCGOLoulfQaWDpw,-22.579407180482622,-48.968926687011766,2023-04,São Paulo
B1nA14LmgJ5wByH4PkKdcg,-22.176038989524134,-51.25423031996751,2022-08,São Paulo
B6OnWdTGizDRMstjY6rjLQ,-20.31220350496997,-48.333245918061216,2021-10,São Paulo
B6zMAFUBdeMd3MvAinqMow,-23.255876119697554,-45.672745434631445,2019-09,São Paulo
B9j-aAs7r-Z73RCSm83ZXQ,-21.12669289135178,-47.97223626037159,2022-07,São Paulo
BKtxjGD-IQ_0_M-0gcr6pg,-22.627749727062035,-47.1626144327477,2021-04,São Paulo
BZ1W7eJcYgyh0Q3INUKAVA,-21.2890113023808,-50.306002756748846,2011-08,São Paulo
BaMgUFwNdWTmYjuJul439Q,-22.04948624394664,-47.102392443850924,2022-07,São Paulo
Biu2Er_oi_qHqcXWCnySrg,-23.355051746612233,-46.666212677368044,2022-08,São Paulo
BleMDTpnK0bO3-QgZMyk8Q,-23.208332188720465,-49.58491077589371,2021-11,São Paulo
Bpbsh8_E3q2O8FCQ3tnA0A,-21.545466702345987,-50.332420895386456,2022-11,São Paulo
Br6zEfGKsj3FV05zZjOu6w,-20.346884853405342,-47.798723871860474,2021-11,São Paulo
C-tRBZrzw_zGut6JsUWLRg,-23.049522952085617,-47.11906431841505,2020-03,São Paulo
C3rlWjBGZkTlj7c9RtBEcw,-23.814569677044894,-45.36348319931156,2011-09,São Paulo
C4JEaYCvhWPedjGphxUSmQ,-23.437299450219136,-46.51628999491751,2022-02,São Paulo
C4n-707ZW5eeNJO2-SFlhg,-21.864489852769815,-47.588497769221036,2015-02,São Paulo
C6RRZS5pr3KGP8kMY7HBQQ,-22.868200116312124,-49.622411892375204,2022-07,São Paulo
C7t3MWmRcCVdUE9DOJVa1Q,-23.844814485861047,-48.19331822940929,2022-08,São Paulo
CA4YAg_HA4Z_BOJ6R8zBkQ,-23.6939275337263,-47.04322851623138,2021-05,São Paulo
CCT5jtd3MengBwjahUDWrA,-22.57552344143224,-47.95000013338935,2011-08,São Paulo
CHpVEnUJE9kT4EMt_DfNug,-21.971405804573862,-47.861302744142044,2022-08,São Paulo
CMeUeJU9EUNW1V0aYpLA1A,-22.721168508269805,-44.357248599226324,2019-01,São Paulo
CTEup3_Y4YCGN0OsHnK1QA,-21.423179679798942,-50.46624092411533,2023-03,São Paulo
CVBFPN80bF1gXCyrcENZiA,-21.41186202626974,-46.81096316195429,2022-09,São Paulo
CaGDVtLjaMINeIcX_m2Ing,-22.82825946082283,-45.265957245410256,2022-09,São Paulo
Cf78hbo4pIuTUP3YGnRY8w,-20.6719542561414,-48.026013752636345,2022-06,São Paulo
ChkF41HSCOvVIYLblzuEfQ,-23.75121949131147,-45.89381102602668,2022-11,São Paulo
CmjABlOjAJe3gwA1MaNTww,-21.104924459301174,-47.79505030369529,2011-08,São Paulo
CyrkKcLj7NhRIPu1mFcHuw,-22.508524874645282,-50.91437786121846,2021-08,São Paulo
D81zvS_HC7KKc7snUCqnSw,-21.592590418999592,-49.049375123901655,2022-11,São Paulo
D8nf1vLQcRXUhkADX27unQ,-22.34585512588436,-49.38052079810303,2023-02,São Paulo
D9eb3uwSD_ycvX4DeqS0GQ,-23.936242147057108,-47.035107049961475,2022-04,São Paulo
DBGIb9-m8i-enzCERcEe8g,-20.933473473042845,-47.558030159572404,2022-07,São Paulo
DLLZJndo21ia-FOyw56mzw,-23.515731815154222,-45.20393155201644,2011-08,São Paulo
DLXt7LxyOs_DTewocmRM-g,-20.40213427031288,-49.724125149682145,2021-12,São Paulo
DLld7vsoKFyFej98qqMr7g,-23.381690252092664,-48.972978852118,2021-07,São Paulo
DPLpF2_1DkbB9-Ouk-h4DA,-21.664587003873592,-51.116946001441235,2021-12,São Paulo
DSC4sv2AoPQF40qade7hOA,-21.407665298407117,-47.996634468811884,2022-11,São Paulo
DaLSlbxvz7YQmJu67MjgSg,-23.625354021208864,-48.050392512250774,2023-03,São Paulo
DbFk_dfRvuzkoSobylRhnQ,-21.51491400670003,-46.63460532776075,2023-04,São Paulo
DcqWmWDLj_oyyebwXBqYbg,-24.011352312885425,-46.39715510457136,2023-03,São Paulo
DdX68j4rH4_W-HMTSvRDxA,-20.653440099267897,-48.014073045621004,2022-06,São Paulo
DfxdQQ28DFiQa4th0udLGQ,-22.550413054041858,-50.604286473762805,2019-10,São Paulo
Dib8s_BdeWJmlfbzu9lYLA,-22.97722651252119,-48.45059915984311,2023-04,São Paulo
DjKDniYWrxzg7CfcoHcREQ,-21.800742757672776,-50.61027246892281,2021-11,São Paulo
Dtb01Fw90q500F-8gm7cMw,-21.301281269500826,-50.26544809278807,2023-03,São Paulo
DxHWxYbaNluTKbw4FdbClw,-21.370751520025486,-48.06262137597789,2022-11,São Paulo
E349xeHm6iauHrA83IGMBQ,-23.219715391254645,-47.57223934652547,2022-10,São Paulo
EHjDJlcrAPKAgBHKYrPE3A,-23.844310252177753,-47.6785554075887,2022-06,São Paulo
EJ0RreHRum64bZJdl8pZJQ,-22.25723368160939,-50.75876117423356,2022-09,São Paulo
ELCzBc37cfUPcBYbGFtuTg,-23.2791901027778,-47.75317182067671,2021-04,São Paulo
ELNiOvyxeS7dk4zMJeg-QQ,-21.077807307742265,-50.63005142871015,2023-04,São Paulo
EOa6zdML8-CLoh7TxW59AQ,-21.079684460864108,-50.48076342477573,2023-04,São Paulo
EP9IuflHkOeZHzTCC5DjKg,-23.385077898450195,-47.562117969954016,2023-04,São Paulo
